"timeslice","mycount"
"2013-09-08 11:45:00",4
"2013-09-08 12:00:00",2
"2013-09-08 12:15:00",4
"2013-09-08 12:30:00",7
"2013-09-08 12:45:00",7
"2013-09-08 13:00:00",6
"2013-09-08 13:15:00",10
"2013-09-08 13:30:00",7
"2013-09-08 13:45:00",5
"2013-09-08 14:00:00",9
"2013-09-08 14:15:00",8
"2013-09-08 14:30:00",13
"2013-09-08 14:45:00",8
"2013-09-08 15:00:00",12
"2013-09-08 15:15:00",18
"2013-09-08 15:30:00",9
"2013-09-08 15:45:00",9
"2013-09-08 16:00:00",12
"2013-09-08 16:15:00",14
"2013-09-08 16:30:00",11
"2013-09-08 16:45:00",7
"2013-09-08 17:00:00",7
"2013-09-08 17:15:00",8
"2013-09-08 17:30:00",6
"2013-09-08 17:45:00",15
"2013-09-08 18:00:00",14
"2013-09-08 18:15:00",35
"2013-09-08 18:30:00",9
"2013-09-08 18:45:00",13
"2013-09-08 19:00:00",12
"2013-09-08 19:15:00",10
"2013-09-08 19:30:00",15
"2013-09-08 19:45:00",13
"2013-09-08 20:00:00",10
"2013-09-08 20:15:00",10
"2013-09-08 20:30:00",14
"2013-09-08 20:45:00",15
"2013-09-08 21:00:00",7
"2013-09-08 21:15:00",15
"2013-09-08 21:30:00",9
"2013-09-08 21:45:00",18
"2013-09-08 22:00:00",16
"2013-09-08 22:15:00",19
"2013-09-08 22:30:00",29
"2013-09-08 22:45:00",18
"2013-09-08 23:00:00",20
"2013-09-08 23:15:00",27
"2013-09-08 23:30:00",20
"2013-09-08 23:45:00",27
"2013-09-09 00:00:00",33
"2013-09-09 00:15:00",24
"2013-09-09 00:30:00",22
"2013-09-09 00:45:00",32
"2013-09-09 01:00:00",19
"2013-09-09 01:15:00",18
"2013-09-09 01:30:00",14
"2013-09-09 01:45:00",19
"2013-09-09 02:00:00",11
"2013-09-09 02:15:00",13
"2013-09-09 02:30:00",18
"2013-09-09 02:45:00",5
"2013-09-09 03:00:00",14
"2013-09-09 03:15:00",18
"2013-09-09 03:30:00",18
"2013-09-09 03:45:00",19
"2013-09-09 04:00:00",9
"2013-09-09 04:15:00",17
"2013-09-09 04:30:00",16
"2013-09-09 04:45:00",20
"2013-09-09 05:00:00",14
"2013-09-09 05:15:00",10
"2013-09-09 05:30:00",10
"2013-09-09 05:45:00",14
"2013-09-09 06:00:00",10
"2013-09-09 06:15:00",7
"2013-09-09 06:30:00",6
"2013-09-09 06:45:00",7
"2013-09-09 07:00:00",4
"2013-09-09 07:15:00",5
"2013-09-09 07:30:00",4
"2013-09-09 07:45:00",4
"2013-09-09 08:00:00",2
"2013-09-09 08:15:00",8
"2013-09-09 08:30:00",8
"2013-09-09 08:45:00",2
"2013-09-09 09:00:00",3
"2013-09-09 09:15:00",8
"2013-09-09 09:30:00",7
"2013-09-09 09:45:00",2
"2013-09-09 10:00:00",6
"2013-09-09 10:15:00",5
"2013-09-09 10:30:00",6
"2013-09-09 10:45:00",1
"2013-09-09 11:00:00",8
"2013-09-09 11:15:00",10
"2013-09-09 11:30:00",5
"2013-09-09 11:45:00",16
"2013-09-09 12:00:00",13
"2013-09-09 12:15:00",4
"2013-09-09 12:30:00",16
"2013-09-09 12:45:00",9
"2013-09-09 13:00:00",16
"2013-09-09 13:15:00",22
"2013-09-09 13:30:00",8
"2013-09-09 13:45:00",9
"2013-09-09 14:00:00",28
"2013-09-09 14:15:00",18
"2013-09-09 14:30:00",13
"2013-09-09 14:45:00",23
"2013-09-09 15:00:00",27
"2013-09-09 15:15:00",28
"2013-09-09 15:30:00",29
"2013-09-09 15:45:00",41
"2013-09-09 16:00:00",26
"2013-09-09 16:15:00",33
"2013-09-09 16:30:00",20
"2013-09-09 16:45:00",26
"2013-09-09 17:00:00",32
"2013-09-09 17:15:00",29
"2013-09-09 17:30:00",22
"2013-09-09 17:45:00",21
"2013-09-09 18:00:00",27
"2013-09-09 18:15:00",37
"2013-09-09 18:30:00",34
"2013-09-09 18:45:00",23
"2013-09-09 19:00:00",30
"2013-09-09 19:15:00",18
"2013-09-09 19:30:00",19
"2013-09-09 19:45:00",13
"2013-09-09 20:00:00",27
"2013-09-09 20:15:00",34
"2013-09-09 20:30:00",33
"2013-09-09 20:45:00",52
"2013-09-09 21:00:00",68
"2013-09-09 21:15:00",104
"2013-09-09 21:30:00",137
"2013-09-09 21:45:00",166
"2013-09-09 22:00:00",165
"2013-09-09 22:15:00",169
"2013-09-09 22:30:00",140
"2013-09-09 22:45:00",73
"2013-09-09 23:00:00",75
"2013-09-09 23:15:00",61
"2013-09-09 23:30:00",85
"2013-09-09 23:45:00",95
"2013-09-10 00:00:00",94
"2013-09-10 00:15:00",74
"2013-09-10 00:30:00",79
"2013-09-10 00:45:00",75
"2013-09-10 01:00:00",78
"2013-09-10 01:15:00",60
"2013-09-10 01:30:00",84
"2013-09-10 01:45:00",62
"2013-09-10 02:00:00",58
"2013-09-10 02:15:00",62
"2013-09-10 02:30:00",98
"2013-09-10 02:45:00",110
"2013-09-10 03:00:00",118
"2013-09-10 03:15:00",107
"2013-09-10 03:30:00",64
"2013-09-10 03:45:00",57
"2013-09-10 04:00:00",43
"2013-09-10 04:15:00",63
"2013-09-10 04:30:00",40
"2013-09-10 04:45:00",33
"2013-09-10 05:00:00",35
"2013-09-10 05:15:00",34
"2013-09-10 05:30:00",32
"2013-09-10 05:45:00",22
"2013-09-10 06:00:00",30
"2013-09-10 06:15:00",20
"2013-09-10 06:30:00",15
"2013-09-10 06:45:00",13
"2013-09-10 07:00:00",17
"2013-09-10 07:15:00",17
"2013-09-10 07:30:00",8
"2013-09-10 07:45:00",6
"2013-09-10 08:00:00",6
"2013-09-10 08:15:00",7
"2013-09-10 08:30:00",6
"2013-09-10 08:45:00",2
"2013-09-10 09:00:00",5
"2013-09-10 09:15:00",6
"2013-09-10 09:30:00",3
"2013-09-10 09:45:00",5
"2013-09-10 10:00:00",8
"2013-09-10 10:15:00",10
"2013-09-10 10:30:00",4
"2013-09-10 10:45:00",7
"2013-09-10 11:00:00",9
"2013-09-10 11:15:00",12
"2013-09-10 11:30:00",13
"2013-09-10 11:45:00",10
"2013-09-10 12:00:00",14
"2013-09-10 12:15:00",20
"2013-09-10 12:30:00",34
"2013-09-10 12:45:00",34
"2013-09-10 13:00:00",47
"2013-09-10 13:15:00",73
"2013-09-10 13:30:00",68
"2013-09-10 13:45:00",56
"2013-09-10 14:00:00",86
"2013-09-10 14:15:00",80
"2013-09-10 14:30:00",96
"2013-09-10 14:45:00",64
"2013-09-10 15:00:00",72
"2013-09-10 15:15:00",87
"2013-09-10 15:30:00",104
"2013-09-10 15:45:00",78
"2013-09-10 16:00:00",97
"2013-09-10 16:15:00",104
"2013-09-10 16:30:00",86
"2013-09-10 16:45:00",95
"2013-09-10 17:00:00",102
"2013-09-10 17:15:00",67
"2013-09-10 17:30:00",50
"2013-09-10 17:45:00",61
"2013-09-10 18:00:00",54
"2013-09-10 18:15:00",48
"2013-09-10 18:30:00",49
"2013-09-10 18:45:00",42
"2013-09-10 19:00:00",52
"2013-09-10 19:15:00",40
"2013-09-10 19:30:00",39
"2013-09-10 19:45:00",29
"2013-09-10 20:00:00",32
"2013-09-10 20:15:00",30
"2013-09-10 20:30:00",44
"2013-09-10 20:45:00",41
"2013-09-10 21:00:00",33
"2013-09-10 21:15:00",37
"2013-09-10 21:30:00",38
"2013-09-10 21:45:00",50
"2013-09-10 22:00:00",51
"2013-09-10 22:15:00",72
"2013-09-10 22:30:00",72
"2013-09-10 22:45:00",122
"2013-09-10 23:00:00",138
"2013-09-10 23:15:00",136
"2013-09-10 23:30:00",147
"2013-09-10 23:45:00",95
"2013-09-11 00:00:00",78
"2013-09-11 00:15:00",90
"2013-09-11 00:30:00",67
"2013-09-11 00:45:00",49
"2013-09-11 01:00:00",60
"2013-09-11 01:15:00",58
"2013-09-11 01:30:00",39
"2013-09-11 01:45:00",47
"2013-09-11 02:00:00",69
"2013-09-11 02:15:00",51
"2013-09-11 02:30:00",55
"2013-09-11 02:45:00",71
"2013-09-11 03:00:00",58
"2013-09-11 03:15:00",56
"2013-09-11 03:30:00",45
"2013-09-11 03:45:00",40
"2013-09-11 04:00:00",45
"2013-09-11 04:15:00",32
"2013-09-11 04:30:00",33
"2013-09-11 04:45:00",22
"2013-09-11 05:00:00",25
"2013-09-11 05:15:00",30
"2013-09-11 05:30:00",22
"2013-09-11 05:45:00",20
"2013-09-11 06:00:00",19
"2013-09-11 06:15:00",19
"2013-09-11 06:30:00",20
"2013-09-11 06:45:00",12
"2013-09-11 07:00:00",18
"2013-09-11 07:15:00",6
"2013-09-11 07:30:00",7
"2013-09-11 07:45:00",9
"2013-09-11 08:00:00",3
"2013-09-11 08:15:00",14
"2013-09-11 08:30:00",3
"2013-09-11 08:45:00",5
"2013-09-11 09:00:00",3
"2013-09-11 09:15:00",6
"2013-09-11 09:30:00",5
"2013-09-11 09:45:00",7
"2013-09-11 10:00:00",3
"2013-09-11 10:15:00",3
"2013-09-11 10:30:00",7
"2013-09-11 10:45:00",7
"2013-09-11 11:00:00",3
"2013-09-11 11:15:00",2
"2013-09-11 11:30:00",15
"2013-09-11 11:45:00",11
"2013-09-11 12:00:00",19
"2013-09-11 12:15:00",18
"2013-09-11 12:30:00",32
"2013-09-11 12:45:00",29
"2013-09-11 13:00:00",37
"2013-09-11 13:15:00",56
"2013-09-11 13:30:00",60
"2013-09-11 13:45:00",87
"2013-09-11 14:00:00",93
"2013-09-11 14:15:00",105
"2013-09-11 14:30:00",101
"2013-09-11 14:45:00",123
"2013-09-11 15:00:00",116
"2013-09-11 15:15:00",99
"2013-09-11 15:30:00",87
"2013-09-11 15:45:00",73
"2013-09-11 16:00:00",165
"2013-09-11 16:15:00",123
"2013-09-11 16:30:00",98
"2013-09-11 16:45:00",98
"2013-09-11 17:00:00",129
"2013-09-11 17:15:00",99
"2013-09-11 17:30:00",79
"2013-09-11 17:45:00",69
"2013-09-11 18:00:00",82
"2013-09-11 18:15:00",76
"2013-09-11 18:30:00",63
"2013-09-11 18:45:00",41
"2013-09-11 19:00:00",51
"2013-09-11 19:15:00",43
"2013-09-11 19:30:00",50
"2013-09-11 19:45:00",52
"2013-09-11 20:00:00",56
"2013-09-11 20:15:00",49
"2013-09-11 20:30:00",51
"2013-09-11 20:45:00",58
"2013-09-11 21:00:00",46
"2013-09-11 21:15:00",73
"2013-09-11 21:30:00",86
"2013-09-11 21:45:00",78
"2013-09-11 22:00:00",104
"2013-09-11 22:15:00",99
"2013-09-11 22:30:00",87
"2013-09-11 22:45:00",74
"2013-09-11 23:00:00",91
"2013-09-11 23:15:00",104
"2013-09-11 23:30:00",91
"2013-09-11 23:45:00",84
"2013-09-12 00:00:00",72
"2013-09-12 00:15:00",82
"2013-09-12 00:30:00",69
"2013-09-12 00:45:00",114
"2013-09-12 01:00:00",100
"2013-09-12 01:15:00",127
"2013-09-12 01:30:00",125
"2013-09-12 01:45:00",103
"2013-09-12 02:00:00",123
"2013-09-12 02:15:00",159
"2013-09-12 02:30:00",133
"2013-09-12 02:45:00",176
"2013-09-12 03:00:00",179
"2013-09-12 03:15:00",171
"2013-09-12 03:30:00",207
"2013-09-12 03:45:00",225
"2013-09-12 04:00:00",311
"2013-09-12 04:15:00",461
"2013-09-12 04:30:00",355
"2013-09-12 04:45:00",351
"2013-09-12 05:00:00",283
"2013-09-12 05:15:00",304
"2013-09-12 05:30:00",401
"2013-09-12 05:45:00",326
"2013-09-12 06:00:00",359
"2013-09-12 06:15:00",474
"2013-09-12 06:30:00",480
"2013-09-12 06:45:00",528
"2013-09-12 07:00:00",501
"2013-09-12 07:15:00",678
"2013-09-12 07:30:00",741
"2013-09-12 07:45:00",662
"2013-09-12 08:00:00",539
"2013-09-12 08:15:00",586
"2013-09-12 08:30:00",379
"2013-09-12 08:45:00",394
"2013-09-12 09:00:00",439
"2013-09-12 09:15:00",364
"2013-09-12 09:30:00",433
"2013-09-12 09:45:00",323
"2013-09-12 10:00:00",318
"2013-09-12 10:15:00",293
"2013-09-12 10:30:00",281
"2013-09-12 10:45:00",286
"2013-09-12 11:00:00",258
"2013-09-12 11:15:00",319
"2013-09-12 11:30:00",322
"2013-09-12 11:45:00",358
"2013-09-12 12:00:00",412
"2013-09-12 12:15:00",622
"2013-09-12 12:30:00",657
"2013-09-12 12:45:00",658
"2013-09-12 13:00:00",661
"2013-09-12 13:15:00",773
"2013-09-12 13:30:00",795
"2013-09-12 13:45:00",834
"2013-09-12 14:00:00",809
"2013-09-12 14:15:00",840
"2013-09-12 14:30:00",877
"2013-09-12 14:45:00",877
"2013-09-12 15:00:00",932
"2013-09-12 15:15:00",1101
"2013-09-12 15:30:00",1435
"2013-09-12 15:45:00",1237
"2013-09-12 16:00:00",1222
"2013-09-12 16:15:00",1178
"2013-09-12 16:30:00",1124
"2013-09-12 16:45:00",1057
"2013-09-12 17:00:00",1086
"2013-09-12 17:15:00",1052
"2013-09-12 17:30:00",1000
"2013-09-12 17:45:00",1439
"2013-09-12 18:00:00",1577
"2013-09-12 18:15:00",1222
"2013-09-12 18:30:00",1259
"2013-09-12 18:45:00",1148
"2013-09-12 19:00:00",1079
"2013-09-12 19:15:00",1094
"2013-09-12 19:30:00",978
"2013-09-12 19:45:00",906
"2013-09-12 20:00:00",905
"2013-09-12 20:15:00",920
"2013-09-12 20:30:00",905
"2013-09-12 20:45:00",990
"2013-09-12 21:00:00",902
"2013-09-12 21:15:00",842
"2013-09-12 21:30:00",879
"2013-09-12 21:45:00",1025
"2013-09-12 22:00:00",891
"2013-09-12 22:15:00",992
"2013-09-12 22:30:00",1016
"2013-09-12 22:45:00",1016
"2013-09-12 23:00:00",1006
"2013-09-12 23:15:00",1041
"2013-09-12 23:30:00",1106
"2013-09-12 23:45:00",892
"2013-09-13 00:00:00",948
"2013-09-13 00:15:00",847
"2013-09-13 00:30:00",895
"2013-09-13 00:45:00",861
"2013-09-13 01:00:00",938
"2013-09-13 01:15:00",952
"2013-09-13 01:30:00",942
"2013-09-13 01:45:00",1280
"2013-09-13 02:00:00",1060
"2013-09-13 02:15:00",942
"2013-09-13 02:30:00",963
"2013-09-13 02:45:00",1000
"2013-09-13 03:00:00",1078
"2013-09-13 03:15:00",1175
"2013-09-13 03:30:00",1231
"2013-09-13 03:45:00",1048
"2013-09-13 04:00:00",936
"2013-09-13 04:15:00",1275
"2013-09-13 04:30:00",1654
"2013-09-13 04:45:00",1262
"2013-09-13 05:00:00",1215
"2013-09-13 05:15:00",1147
"2013-09-13 05:30:00",1292
"2013-09-13 05:45:00",1345
"2013-09-13 06:00:00",1178
"2013-09-13 06:15:00",1283
"2013-09-13 06:30:00",1216
"2013-09-13 06:45:00",943
"2013-09-13 07:00:00",801
"2013-09-13 07:15:00",679
"2013-09-13 07:30:00",555
"2013-09-13 07:45:00",405
"2013-09-13 08:00:00",280
"2013-09-13 08:15:00",271
"2013-09-13 08:30:00",208
"2013-09-13 08:45:00",199
"2013-09-13 09:00:00",134
"2013-09-13 09:15:00",79
"2013-09-13 09:30:00",93
"2013-09-13 09:45:00",115
"2013-09-13 10:00:00",98
"2013-09-13 10:15:00",126
"2013-09-13 10:30:00",124
"2013-09-13 10:45:00",179
"2013-09-13 11:00:00",173
"2013-09-13 11:15:00",185
"2013-09-13 11:30:00",239
"2013-09-13 11:45:00",260
"2013-09-13 12:00:00",282
"2013-09-13 12:15:00",352
"2013-09-13 12:30:00",366
"2013-09-13 12:45:00",498
"2013-09-13 13:00:00",609
"2013-09-13 13:15:00",623
"2013-09-13 13:30:00",627
"2013-09-13 13:45:00",645
"2013-09-13 14:00:00",814
"2013-09-13 14:15:00",989
"2013-09-13 14:30:00",1076
"2013-09-13 14:45:00",943
"2013-09-13 15:00:00",1035
"2013-09-13 15:15:00",920
"2013-09-13 15:30:00",983
"2013-09-13 15:45:00",971
"2013-09-13 16:00:00",973
"2013-09-13 16:15:00",1249
"2013-09-13 16:30:00",1266
"2013-09-13 16:45:00",1179
"2013-09-13 17:00:00",1053
"2013-09-13 17:15:00",989
"2013-09-13 17:30:00",961
"2013-09-13 17:45:00",895
"2013-09-13 18:00:00",773
"2013-09-13 18:15:00",803
"2013-09-13 18:30:00",731
"2013-09-13 18:45:00",710
"2013-09-13 19:00:00",672
"2013-09-13 19:15:00",629
"2013-09-13 19:30:00",847
"2013-09-13 19:45:00",736
"2013-09-13 20:00:00",730
"2013-09-13 20:15:00",668
"2013-09-13 20:30:00",658
"2013-09-13 20:45:00",589
"2013-09-13 21:00:00",592
"2013-09-13 21:15:00",545
"2013-09-13 21:30:00",595
"2013-09-13 21:45:00",630
"2013-09-13 22:00:00",663
"2013-09-13 22:15:00",740
"2013-09-13 22:30:00",709
"2013-09-13 22:45:00",747
"2013-09-13 23:00:00",675
"2013-09-13 23:15:00",698
"2013-09-13 23:30:00",739
"2013-09-13 23:45:00",617
"2013-09-14 00:00:00",504
"2013-09-14 00:15:00",457
"2013-09-14 00:30:00",471
"2013-09-14 00:45:00",472
"2013-09-14 01:00:00",442
"2013-09-14 01:15:00",440
"2013-09-14 01:30:00",444
"2013-09-14 01:45:00",455
"2013-09-14 02:00:00",377
"2013-09-14 02:15:00",423
"2013-09-14 02:30:00",361
"2013-09-14 02:45:00",335
"2013-09-14 03:00:00",347
"2013-09-14 03:15:00",412
"2013-09-14 03:30:00",482
"2013-09-14 03:45:00",445
"2013-09-14 04:00:00",433
"2013-09-14 04:15:00",362
"2013-09-14 04:30:00",364
"2013-09-14 04:45:00",290
"2013-09-14 05:00:00",242
"2013-09-14 05:15:00",210
"2013-09-14 05:30:00",239
"2013-09-14 05:45:00",249
"2013-09-14 06:00:00",203
"2013-09-14 06:15:00",157
"2013-09-14 06:30:00",153
"2013-09-14 06:45:00",134
"2013-09-14 07:00:00",89
"2013-09-14 07:15:00",67
"2013-09-14 07:30:00",64
"2013-09-14 07:45:00",60
"2013-09-14 08:00:00",40
"2013-09-14 08:15:00",36
"2013-09-14 08:30:00",29
"2013-09-14 08:45:00",27
"2013-09-14 09:00:00",40
"2013-09-14 09:15:00",33
"2013-09-14 09:30:00",35
"2013-09-14 09:45:00",25
"2013-09-14 10:00:00",22
"2013-09-14 10:15:00",23
"2013-09-14 10:30:00",29
"2013-09-14 10:45:00",47
"2013-09-14 11:00:00",33
"2013-09-14 11:15:00",44
"2013-09-14 11:30:00",53
"2013-09-14 11:45:00",56
"2013-09-14 12:00:00",64
"2013-09-14 12:15:00",74
"2013-09-14 12:30:00",119
"2013-09-14 12:45:00",172
"2013-09-14 13:00:00",139
"2013-09-14 13:15:00",166
"2013-09-14 13:30:00",180
"2013-09-14 13:45:00",203
"2013-09-14 14:00:00",278
"2013-09-14 14:15:00",299
"2013-09-14 14:30:00",299
"2013-09-14 14:45:00",321
"2013-09-14 15:00:00",333
"2013-09-14 15:15:00",388
"2013-09-14 15:30:00",485
"2013-09-14 15:45:00",444
"2013-09-14 16:00:00",494
"2013-09-14 16:15:00",389
"2013-09-14 16:30:00",430
"2013-09-14 16:45:00",370
"2013-09-14 17:00:00",381
"2013-09-14 17:15:00",321
"2013-09-14 17:30:00",302
"2013-09-14 17:45:00",303
"2013-09-14 18:00:00",398
"2013-09-14 18:15:00",386
"2013-09-14 18:30:00",357
"2013-09-14 18:45:00",322
"2013-09-14 19:00:00",333
"2013-09-14 19:15:00",310
"2013-09-14 19:30:00",307
"2013-09-14 19:45:00",337
"2013-09-14 20:00:00",328
"2013-09-14 20:15:00",284
"2013-09-14 20:30:00",354
"2013-09-14 20:45:00",339
"2013-09-14 21:00:00",327
"2013-09-14 21:15:00",524
"2013-09-14 21:30:00",465
"2013-09-14 21:45:00",700
"2013-09-14 22:00:00",804
"2013-09-14 22:15:00",807
"2013-09-14 22:30:00",818
"2013-09-14 22:45:00",733
"2013-09-14 23:00:00",669
"2013-09-14 23:15:00",650
"2013-09-14 23:30:00",643
"2013-09-14 23:45:00",738
"2013-09-15 00:00:00",595
"2013-09-15 00:15:00",511
"2013-09-15 00:30:00",530
"2013-09-15 00:45:00",411
"2013-09-15 01:00:00",416
"2013-09-15 01:15:00",414
"2013-09-15 01:30:00",391
"2013-09-15 01:45:00",376
"2013-09-15 02:00:00",319
"2013-09-15 02:15:00",341
"2013-09-15 02:30:00",387
"2013-09-15 02:45:00",356
"2013-09-15 03:00:00",384
"2013-09-15 03:15:00",324
"2013-09-15 03:30:00",392
"2013-09-15 03:45:00",332
"2013-09-15 04:00:00",313
"2013-09-15 04:15:00",314
"2013-09-15 04:30:00",261
"2013-09-15 04:45:00",258
"2013-09-15 05:00:00",238
"2013-09-15 05:15:00",200
"2013-09-15 05:30:00",170
"2013-09-15 05:45:00",148
"2013-09-15 06:00:00",115
"2013-09-15 06:15:00",106
"2013-09-15 06:30:00",87
"2013-09-15 06:45:00",99
"2013-09-15 07:00:00",72
"2013-09-15 07:15:00",74
"2013-09-15 07:30:00",65
"2013-09-15 07:45:00",53
"2013-09-15 08:00:00",46
"2013-09-15 08:15:00",48
"2013-09-15 08:30:00",29
"2013-09-15 08:45:00",22
"2013-09-15 09:00:00",14
